date,code,open,high,low,close,preclose,volume,amount,turn,tradestatus,pctChg,isST
2020-01-16,sh.600015,5.3712141,5.3923884,5.3429817,5.3500398,5.3782722,12690030,96399676.0,0.099,1,-0.5249,0
2020-01-17,sh.600015,5.3570979,5.3782722,5.3288655,5.3500398,5.3500398,10698056,81109332.0,0.0834,1,0.0,0
2020-01-20,sh.600015,5.3429817,5.364156,5.3288655,5.364156,5.3500398,12780053,96802054.0,0.0997,1,0.2639,0
2020-01-21,sh.600015,5.3500398,5.3500398,5.293575,5.3006331,5.364156,18060712,135955059.0,0.1408,1,-1.1842,0
2020-01-22,sh.600015,5.3006331,5.3076912,5.2582845,5.2794588,5.3006331,15501959,115942791.0,0.1209,1,-0.3995,0
2020-01-23,sh.600015,5.2724007,5.2724007,5.2088778,5.222994,5.2794588,29193159,216469255.0,0.2277,1,-1.0695,0
2020-02-03,sh.600015,4.8065661,4.9830186,4.8065661,4.9547862,5.222994,55057898,379009839.0,0.4294,1,-5.1351,0
2020-02-04,sh.600015,4.9265538,5.1382968,4.9053795,4.9971348,4.9547862,35505153,251055446.0,0.2769,1,0.8547,0
2020-02-05,sh.600015,5.0253672,5.0324253,4.9547862,4.9971348,4.9971348,20425362,144627345.0,0.1593,1,0.0,0
2020-02-06,sh.600015,5.0041929,5.0183091,4.9618443,5.0041929,4.9971348,23249082,164324641.0,0.1813,1,0.1412,0
2020-02-07,sh.600015,4.9830186,5.0465415,4.9547862,5.0253672,5.0041929,22679674,160101203.0,0.1769,1,0.4231,0
2020-02-10,sh.600015,5.0041929,5.0183091,4.9830186,5.0041929,5.0253672,16513467,116940211.0,0.1288,1,-0.4213,0
2020-02-11,sh.600015,5.011251,5.0465415,5.0041929,5.0324253,5.0041929,17763997,126565351.0,0.1385,1,0.5642,0
2020-02-12,sh.600015,5.0183091,5.0324253,5.0041929,5.0253672,5.0324253,14123773,100419571.0,0.1101,1,-0.1403,0
2020-02-13,sh.600015,5.0183091,5.0253672,4.9830186,4.9830186,5.0253672,12734391,90292355.0,0.0993,1,-0.8427,0
2020-02-14,sh.600015,4.9759605,5.011251,4.9689024,4.9971348,4.9830186,10643405,75305883.0,0.083,1,0.2833,0
2020-02-17,sh.600015,5.0041929,5.0677158,4.9900767,5.0606577,4.9971348,26837400,191284263.0,0.2093,1,1.2712,0
2020-02-18,sh.600015,5.0535996,5.0747739,5.0324253,5.0394834,5.0606577,17078872,122148087.0,0.1332,1,-0.4184,0
2020-02-19,sh.600015,5.0465415,5.0606577,5.0253672,5.0324253,5.0394834,14062546,100516509.0,0.1097,1,-0.1401,0
2020-02-20,sh.600015,5.0324253,5.0888901,5.0183091,5.081832,5.0324253,22278259,159435635.0,0.1737,1,0.9818,0
2020-02-21,sh.600015,5.0747739,5.1171225,5.0606577,5.0747739,5.081832,22146956,159417655.0,0.1727,1,-0.1389,0
2020-02-24,sh.600015,5.0677158,5.0888901,5.0324253,5.0465415,5.0747739,15595983,111669101.0,0.1216,1,-0.5563,0
2020-02-25,sh.600015,5.0041929,5.0183091,4.9618443,4.9900767,5.0465415,27548830,194641852.0,0.2148,1,-1.1189,0
2020-02-26,sh.600015,4.9547862,5.0465415,4.9547862,5.0183091,4.9900767,26016870,184665308.0,0.2029,1,0.5658,0
2020-02-27,sh.600015,5.011251,5.0465415,4.9971348,5.0253672,5.0183091,18875536,134317081.0,0.1472,1,0.1406,0
2020-02-28,sh.600015,4.9759605,5.0183091,4.9053795,4.9053795,5.0253672,32690751,229342170.0,0.2549,1,-2.3876,0
2020-03-02,sh.600015,4.9336119,5.011251,4.9336119,4.9971348,4.9053795,23148504,163459277.0,0.1805,1,1.8705,0
2020-03-03,sh.600015,5.0183091,5.0535996,5.011251,5.0253672,4.9971348,19996725,142603287.0,0.1559,1,0.565,0
2020-03-04,sh.600015,5.011251,5.0535996,5.011251,5.0465415,5.0253672,14472712,103185810.0,0.1129,1,0.4214,0
2020-03-05,sh.600015,5.0606577,5.1453549,5.0465415,5.1171225,5.0465415,38522900,279095090.0,0.3004,1,1.3986,0
2020-03-06,sh.600015,5.081832,5.1100644,5.0465415,5.0535996,5.1171225,19099725,137189824.0,0.149,1,-1.2414,0
2020-03-09,sh.600015,5.011251,5.011251,4.9547862,4.9759605,5.0535996,29057737,204856127.0,0.2266,1,-1.5363,0
2020-03-10,sh.600015,4.9477281,5.0324253,4.94067,5.0183091,4.9759605,22845992,161812719.0,0.1782,1,0.8511,0
2020-03-11,sh.600015,5.0324253,5.0324253,4.9830186,4.9900767,5.0183091,16240875,115174497.0,0.1267,1,-0.5626,0
2020-03-12,sh.600015,4.9689024,4.9900767,4.9477281,4.9689024,4.9900767,16633461,117003138.0,0.1297,1,-0.4243,0
2020-03-13,sh.600015,4.8559728,4.9547862,4.8277404,4.9053795,4.9689024,37041748,256340515.0,0.2889,1,-1.2784,0
2020-03-16,sh.600015,4.9265538,4.9547862,4.8489147,4.8559728,4.9053795,31867273,221683926.0,0.2485,1,-1.0072,0
2020-03-17,sh.600015,4.8559728,4.9124376,4.8136242,4.8277404,4.8559728,34122787,234446245.0,0.2661,1,-0.5814,0
2020-03-18,sh.600015,4.8418566,4.8559728,4.7148108,4.728927,4.8277404,28650305,195036481.0,0.2234,1,-2.0468,0
2020-03-19,sh.600015,4.7218689,4.7359851,4.5524745,4.5665907,4.728927,61357895,401445521.0,0.4785,1,-3.4328,0
2020-03-20,sh.600015,4.5948231,4.6230555,4.5383583,4.5736488,4.5665907,40714387,264246680.0,0.3175,1,0.1546,0
2020-03-23,sh.600015,4.5030678,4.5383583,4.4677773,4.4677773,4.5736488,28418930,181080345.0,0.2216,1,-2.3148,0
2020-03-24,sh.600015,4.5242421,4.5665907,4.5101259,4.5524745,4.4677773,26048140,167642332.0,0.2031,1,1.8957,0
2020-03-25,sh.600015,4.6089393,4.6371717,4.5807069,4.6230555,4.5524745,22555883,147406949.0,0.1759,1,1.5504,0
2020-03-26,sh.600015,4.6089393,4.6724622,4.5807069,4.6230555,4.6230555,19222994,125897815.0,0.1499,1,0.0,0
2020-03-27,sh.600015,4.6512879,4.6724622,4.6159974,4.6159974,4.6230555,17575836,115492886.0,0.1371,1,-0.1527,0
2020-03-30,sh.600015,4.5454164,4.6371717,4.5454164,4.5948231,4.6159974,18902651,123053120.0,0.1474,1,-0.4587,0
2020-03-31,sh.600015,4.6230555,4.6371717,4.5524745,4.5665907,4.5948231,13914820,90670357.0,0.1085,1,-0.6144,0
2020-04-01,sh.600015,4.5807069,4.6159974,4.5454164,4.5665907,4.5665907,13936090,90501705.0,0.1087,1,0.0,0
2020-04-02,sh.600015,4.5524745,4.6089393,4.5383583,4.6018812,4.5665907,15535190,100688613.0,0.1212,1,0.7728,0
2020-04-03,sh.600015,4.5948231,4.6018812,4.5595326,4.5665907,4.6018812,9546283,61946257.0,0.0744,1,-0.7669,0
2020-04-07,sh.600015,4.6089393,4.6371717,4.6089393,4.6230555,4.5665907,16216653,106125251.0,0.1265,1,1.2365,0
2020-04-08,sh.600015,4.6089393,4.6301136,4.6018812,4.6230555,4.6230555,10245979,66982004.0,0.0799,1,0.0,0
2020-04-09,sh.600015,4.6301136,4.6371717,4.6089393,4.6089393,4.6230555,9256409,60597795.0,0.0722,1,-0.3053,0
2020-04-10,sh.600015,4.6159974,4.6230555,4.5665907,4.5665907,4.6089393,13272707,86311995.0,0.1035,1,-0.9188,0
2020-04-13,sh.600015,4.5595326,4.5665907,4.517184,4.5313002,4.5665907,12524699,80509200.0,0.0977,1,-0.7728,0
2020-04-14,sh.600015,4.5454164,4.587765,4.5383583,4.5736488,4.5313002,12912880,83385648.0,0.1007,1,0.9346,0
2020-04-15,sh.600015,4.5736488,4.5736488,4.5524745,4.5595326,4.5736488,9265185,59896906.0,0.0723,1,-0.3086,0
2020-04-16,sh.600015,4.5454164,4.5736488,4.5383583,4.5736488,4.5595326,12534807,80828150.0,0.0978,1,0.3096,0
2020-04-17,sh.600015,4.5807069,4.5948231,4.5524745,4.5736488,4.5736488,18266407,118332730.0,0.1425,1,0.0,0
2020-04-20,sh.600015,4.5736488,4.5736488,4.5313002,4.5454164,4.5736488,18187109,117113860.0,0.1418,1,-0.6173,0
2020-04-21,sh.600015,4.5454164,4.5454164,4.5101259,4.517184,4.5454164,14655352,94026490.0,0.1143,1,-0.6211,0
2020-04-22,sh.600015,4.517184,4.5242421,4.4889516,4.5242421,4.517184,10721875,68523615.0,0.0836,1,0.1562,0
2020-04-23,sh.600015,4.5313002,4.5313002,4.5030678,4.517184,4.5242421,10515406,67323704.0,0.082,1,-0.156,0
2020-04-24,sh.600015,4.5242421,4.5242421,4.4748354,4.5030678,4.517184,13312588,84831906.0,0.1038,1,-0.3125,0
2020-04-27,sh.600015,4.5101259,4.5595326,4.4960097,4.5313002,4.5030678,18009349,115786842.0,0.1404,1,0.627,0
2020-04-28,sh.600015,4.5383583,4.5454164,4.4748354,4.5313002,4.5313002,16712074,106920719.0,0.1303,1,0.0,0
2020-04-29,sh.600015,4.5313002,4.6442298,4.5242421,4.6371717,4.5313002,25496489,166074026.0,0.1988,1,2.3364,0
2020-04-30,sh.600015,4.6512879,4.658346,4.6018812,4.6301136,4.6371717,31009567,203364568.0,0.2418,1,-0.1522,0
2020-05-06,sh.600015,4.587765,4.6018812,4.5736488,4.5948231,4.6301136,26151238,169958058.0,0.2039,1,-0.7622,0
2020-05-07,sh.600015,4.5948231,4.5948231,4.5595326,4.5665907,4.5948231,16363920,105993247.0,0.1276,1,-0.6144,0
2020-05-08,sh.600015,4.5807069,4.6159974,4.5665907,4.6018812,4.5665907,15612766,101609489.0,0.1218,1,0.7728,0
2020-05-11,sh.600015,4.6018812,4.6230555,4.5807069,4.587765,4.6018812,11273792,73452455.0,0.0879,1,-0.3067,0
2020-05-12,sh.600015,4.5948231,4.6018812,4.5524745,4.5595326,4.587765,11895989,77007488.0,0.0928,1,-0.6154,0
2020-05-13,sh.600015,4.5524745,4.5595326,4.5313002,4.5454164,4.5595326,13075539,84157072.0,0.102,1,-0.3096,0
