date,code,open,high,low,close,preclose,volume,amount,turn,tradestatus,pctChg,isST
2012-01-04,sh.600016,2.19203355,2.19571764,2.15519265,2.15887674,2.16992901,70526871,415385326.0,0.312237,1,-0.5093,0
2012-01-05,sh.600016,2.15887674,2.23255854,2.15519265,2.19940173,2.15887674,164240688,983763396.0,0.727128,1,1.8771,0
2012-01-06,sh.600016,2.19940173,2.23255854,2.18834946,2.22150627,2.19940173,103442709,619191358.0,0.457962,1,1.005,0
2012-01-09,sh.600016,2.21413809,2.2841358,2.20676991,2.27676762,2.22150627,186985475,1143391635.0,0.827823,1,2.4876,0
2012-01-10,sh.600016,2.28045171,2.29887216,2.25834717,2.29518807,2.27676762,178081907,1102145671.0,0.788406,1,0.8091,0
2012-01-11,sh.600016,2.29150398,2.30255625,2.26939944,2.27308353,2.29518807,93949807,581992529.0,0.415935,1,-0.9631,0
2012-01-12,sh.600016,2.26939944,2.3209767,2.26571535,2.29518807,2.27308353,135617720,846758328.0,0.600408,1,0.9724,0
2012-01-13,sh.600016,2.29518807,2.32466079,2.26939944,2.29518807,2.29518807,134864435,841730867.0,0.597073,1,0.0,0
2012-01-16,sh.600016,2.28045171,2.30992443,2.26939944,2.27676762,2.29518807,75163221,467583621.0,0.332763,1,-0.8026,0
2012-01-17,sh.600016,2.28045171,2.33939715,2.23255854,2.33571306,2.27676762,192902657,1200940085.0,0.85402,1,2.589,0
2012-01-18,sh.600016,2.32466079,2.34308124,2.29887216,2.30624034,2.33571306,91847825,578363631.0,0.406629,1,-1.2618,0
2012-01-19,sh.600016,2.31729261,2.37623805,2.29887216,2.37255396,2.30624034,166922025,1065433850.0,0.738998,1,2.8754,0
2012-01-20,sh.600016,2.3946585,2.41307895,2.3578176,2.40571077,2.37255396,166880702,1081917516.0,0.738815,1,1.3975,0
2012-01-30,sh.600016,2.40939486,2.41307895,2.34308124,2.35044942,2.40571077,141160194,910829649.0,0.624945,1,-2.2971,0
2012-01-31,sh.600016,2.35413351,2.37992214,2.34308124,2.36518578,2.35044942,70546631,451691810.0,0.312325,1,0.627,0
2012-02-01,sh.600016,2.35413351,2.37623805,2.31360852,2.31729261,2.36518578,96910689,615890304.0,0.429044,1,-2.0249,0
2012-02-02,sh.600016,2.32466079,2.3946585,2.31360852,2.39097441,2.31729261,139284882,891355845.0,0.616643,1,3.1797,0
2012-02-03,sh.600016,2.37992214,2.42781531,2.37623805,2.41307895,2.39097441,149273063,974835685.0,0.660863,1,0.9245,0
2012-02-06,sh.600016,2.41307895,2.43886758,2.39097441,2.40939486,2.41307895,123127023,804658738.0,0.545109,1,-0.1527,0
2012-02-07,sh.600016,2.3946585,2.3946585,2.35413351,2.36886987,2.40939486,110649454,712873937.0,0.489868,1,-1.682,0
2012-02-08,sh.600016,2.36886987,2.43518349,2.3578176,2.4314994,2.36886987,139801969,912881979.0,0.618932,1,2.6439,0
2012-02-09,sh.600016,2.42781531,2.43518349,2.40571077,2.41307895,2.4314994,97501338,640754762.0,0.431659,1,-0.7576,0
2012-02-10,sh.600016,2.40571077,2.43518349,2.38729032,2.3946585,2.41307895,127104745,831105365.0,0.562719,1,-0.7634,0
2012-02-13,sh.600016,2.36518578,2.39834259,2.34676533,2.36518578,2.3946585,136547775,878230121.0,0.604525,1,-1.2308,0
2012-02-14,sh.600016,2.36150169,2.36518578,2.33939715,2.36150169,2.36518578,92936456,593085616.0,0.411449,1,-0.1558,0
2012-02-15,sh.600016,2.35413351,2.38729032,2.34676533,2.36518578,2.36150169,104801472,673198723.0,0.463978,1,0.156,0
2012-02-16,sh.600016,2.36518578,2.37623805,2.34308124,2.3578176,2.36518578,111173115,712176614.0,0.492186,1,-0.3115,0
2012-02-17,sh.600016,2.37623805,2.37992214,2.3578176,2.37255396,2.3578176,70394819,453121419.0,0.311652,1,0.625,0
2012-02-20,sh.600016,2.41307895,2.42044713,2.37255396,2.38360623,2.37255396,120743795,785612796.0,0.534558,1,0.4658,0
2012-02-21,sh.600016,2.38360623,2.3946585,2.35044942,2.38360623,2.38360623,93483898,601557330.0,0.413873,1,0.0,0
2012-02-22,sh.600016,2.37992214,2.39097441,2.35413351,2.38360623,2.38360623,137090584,882125318.0,0.606928,1,0.0,0
2012-02-23,sh.600016,2.37992214,2.38729032,2.36150169,2.37623805,2.38360623,132825901,855496952.0,0.588048,1,-0.3091,0
2012-02-24,sh.600016,2.37992214,2.40939486,2.36150169,2.40571077,2.37623805,211027275,1364752284.0,0.934262,1,1.2403,0
2012-02-27,sh.600016,2.40939486,2.42413122,2.3946585,2.3946585,2.40571077,187409964,1226089530.0,0.829703,1,-0.4594,0
2012-02-28,sh.600016,2.38729032,2.44255167,2.38729032,2.42781531,2.3946585,203280867,1336723536.0,0.899967,1,1.3846,0
2012-02-29,sh.600016,2.42781531,2.43886758,2.40939486,2.42781531,2.42781531,114859041,755909923.0,0.508505,1,0.0,0
2012-03-01,sh.600016,2.41676304,2.43886758,2.41307895,2.42781531,2.42781531,74648819,491895278.0,0.330486,1,0.0,0
2012-03-02,sh.600016,2.42413122,2.4683403,2.42044713,2.46465621,2.42781531,166655874,1108448703.0,0.73782,1,1.5175,0
2012-03-05,sh.600016,2.4683403,2.47202439,2.42413122,2.4314994,2.46465621,161121723,1072368030.0,0.713319,1,-1.3453,0
2012-03-06,sh.600016,2.42781531,2.4314994,2.38729032,2.39097441,2.4314994,132397353,864213998.0,0.586151,1,-1.6667,0
2012-03-07,sh.600016,2.37992214,2.3946585,2.36150169,2.36150169,2.39097441,90563118,584460721.0,0.400942,1,-1.2327,0
2012-03-08,sh.600016,2.37623805,2.38729032,2.36150169,2.36886987,2.36150169,110751816,713403168.0,0.490321,1,0.312,0
2012-03-09,sh.600016,2.37255396,2.38729032,2.3578176,2.38360623,2.36886987,102735881,661137069.0,0.454833,1,0.6221,0
2012-03-12,sh.600016,2.37255396,2.37992214,2.33202897,2.35044942,2.38360623,149324074,953119660.0,0.661089,1,-1.391,0
2012-03-13,sh.600016,2.34676533,2.38360623,2.34308124,2.37623805,2.35044942,95822222,616339972.0,0.424225,1,1.0972,0
2012-03-14,sh.600016,2.38360623,2.40571077,2.33939715,2.34308124,2.37623805,199154805,1283026442.0,0.8817,1,-1.3953,0
2012-03-15,sh.600016,2.34676533,2.37992214,2.33939715,2.34308124,2.34308124,139873922,895466364.0,0.619251,1,0.0,0
2012-03-16,sh.600016,2.34308124,2.3578176,2.32466079,2.34676533,2.34308124,115687082,735037123.0,0.512171,1,0.1572,0
2012-03-19,sh.600016,2.34676533,2.34676533,2.3209767,2.33202897,2.34676533,96547742,610554770.0,0.427437,1,-0.6279,0
2012-03-20,sh.600016,2.32466079,2.33202897,2.2841358,2.2841358,2.33202897,122726919,765520745.0,0.543338,1,-2.0537,0
2012-03-21,sh.600016,2.29887216,2.30624034,2.27308353,2.2841358,2.2841358,112566694,699525789.0,0.498356,1,0.0,0
2012-03-22,sh.600016,2.28781989,2.33202897,2.28045171,2.30992443,2.2841358,104675085,654985429.0,0.463418,1,1.129,0
2012-03-23,sh.600016,2.3209767,2.33939715,2.30624034,2.3209767,2.30992443,135479583,853703207.0,0.599796,1,0.4785,0
2012-03-26,sh.600016,2.3209767,2.3209767,2.3209767,2.3209767,2.3209767,0,0.0,,0,0.0,0
2012-03-27,sh.600016,2.33571306,2.34676533,2.30992443,2.32466079,2.3209767,107247316,676108225.0,0.474806,1,0.1587,0
2012-03-28,sh.600016,2.3209767,2.3209767,2.26203126,2.28045171,2.32466079,129950574,808772714.0,0.575318,1,-1.9017,0
2012-03-29,sh.600016,2.27676762,2.28045171,2.23992672,2.25466308,2.28045171,139580192,856707288.0,0.61795,1,-1.1309,0
2012-03-30,sh.600016,2.25834717,2.31360852,2.25834717,2.30992443,2.25466308,132762711,825802004.0,0.587768,1,2.451,0
2012-04-05,sh.600016,2.28781989,2.3209767,2.26939944,2.30992443,2.30992443,137454551,857085756.0,0.60854,1,0.0,0
2012-04-06,sh.600016,2.30255625,2.31729261,2.28045171,2.31360852,2.30992443,97721020,609066118.0,0.432631,1,0.1595,0
2012-04-09,sh.600016,2.30255625,2.30624034,2.27308353,2.27676762,2.31360852,69324501,430117618.0,0.306914,1,-1.5924,0
2012-04-10,sh.600016,2.27676762,2.27676762,2.27676762,2.27676762,2.27676762,0,0.0,,0,0.0,0
2012-04-11,sh.600016,2.28781989,2.30992443,2.28045171,2.30255625,2.27676762,145165073,904461057.0,0.642676,1,1.1327,0
2012-04-12,sh.600016,2.29887216,2.3578176,2.29150398,2.35413351,2.30255625,151595797,958740594.0,0.671146,1,2.24,0
2012-04-13,sh.600016,2.3578176,2.36150169,2.33939715,2.35413351,2.35413351,101340150,646649088.0,0.448654,1,0.0,0
2012-04-16,sh.600016,2.34308124,2.36150169,2.33939715,2.35044942,2.35413351,54966547,350366299.0,0.243348,1,-0.1565,0
2012-04-17,sh.600016,2.35413351,2.3578176,2.33571306,2.33939715,2.35044942,63753666,405797562.0,0.282251,1,-0.4702,0
2012-04-18,sh.600016,2.35044942,2.38360623,2.33939715,2.37255396,2.33939715,99775126,640681889.0,0.441725,1,1.4173,0
2012-04-19,sh.600016,2.36518578,2.38729032,2.36150169,2.37623805,2.37255396,74002706,477392645.0,0.327625,1,0.1553,0
2012-04-20,sh.600016,2.37255396,2.41307895,2.36886987,2.41307895,2.37623805,103536590,674425480.0,0.458378,1,1.5504,0
2012-04-23,sh.600016,2.40571077,2.41676304,2.38729032,2.38729032,2.41307895,85122017,554499336.0,0.376853,1,-1.0687,0
2012-04-24,sh.600016,2.38729032,2.4683403,2.38360623,2.42413122,2.38729032,210406557,1387249351.0,0.931513,1,1.5432,0
2012-04-25,sh.600016,2.42413122,2.44623576,2.40939486,2.42781531,2.42413122,86213466,567346356.0,0.381685,1,0.152,0
2012-04-26,sh.600016,2.44623576,2.46097212,2.41307895,2.4314994,2.42781531,112711209,744097704.0,0.498996,1,0.1517,0
2012-04-27,sh.600016,2.44255167,2.46465621,2.43518349,2.44991985,2.4314994,122416241,814439572.0,0.541962,1,0.7576,0
2012-05-02,sh.600016,2.48307666,2.52360165,2.4683403,2.5051812,2.44991985,243517965,1651386809.0,1.078105,1,2.2556,0
2012-05-03,sh.600016,2.5051812,2.5051812,2.5051812,2.5051812,2.5051812,0,0.0,,0,0.0,0
